x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.02647239529,0.04838907719,-0.0325543806,-0.001683801762,1
0.02647239529,0.050359115,-0.02780995518,0.001639512484,1
0.02647239529,0.05232915282,-0.02514893375,0.001398376888,1
0.02647239529,0.05429919064,-0.02165507153,-0.001335446141,1
0.02647239529,0.05626922846,-0.01851975918,-0.003603785066,1
0.02647239529,0.05823927,-0.01701305434,-0.001753508928,1
0.02647239529,0.06020930782,-0.01958662085,0.0003077803703,1
0.02647239529,0.06217934564,-0.02240804397,0.00281035644,1
0.02647239529,0.06414938718,-0.01640866324,-0.002328172326,1
0.02647239529,0.066119425,-0.01743693277,-0.001063322183,1
0.02647239529,0.06808946282,-0.02889252268,-0.004648354836,1
0.02647239529,0.07005950063,-0.0358229205,-0.007795677986,1
0.02647239529,0.07202953845,-0.05132060125,-0.01175362058,1
0.02647239529,0.07399957627,-0.06729438156,-0.00828437414,1
0.02647239529,0.07596961409,-0.06561712176,-0.002951798495,1
0.02647239529,0.07793965936,-0.04456879944,0.002444791608,1
0.02647239529,0.07990969718,-0.05215409026,0.003496576566,1
0.02647239529,0.08187973499,-0.05893682316,0.004039939493,1
0.02647239529,0.08384977281,-0.04841018096,0.002741015283,1
0.02647239529,0.08581981063,-0.04772521183,0.002767242957,1
0.02647239529,0.08778984845,-0.0450847894,0.006735352799,1
0.02647239529,0.08975988626,-0.04195163399,0.004309148993,1
0.02647239529,0.09172992408,-0.04283996299,0.004498716909,1
0.02647239529,0.0936999619,-0.04598291591,0.006552570965,1
0.02647239529,0.09567000717,-0.04536473006,0.00587082468,1
0.02647239529,0.09764004499,-0.04197620973,0.009681502357,1
0.02647239529,0.09961008281,-0.0408254154,0.0102223698,1
0.02647239529,0.1015801206,-0.04247625172,0.01113012526,1
0.02647239529,0.1035501584,-0.03939727694,0.008845522068,1
0.02647239529,0.1055201963,-0.03310400993,0.004988319706,1
0.02647239529,0.1074902341,-0.0294550173,0.007469703909,1
0.02647239529,0.1094602719,-0.0255012624,0.01157622971,1
0.02647239529,0.1114303172,-0.02636641636,0.009886294603,1
0.02647239529,0.113400355,-0.023830235,0.006092668977,1
0.02647239529,0.1153703928,-0.01871507615,-0.01089393999,1
0.02647239529,0.1173404306,-0.01443165354,-0.01028772816,2
0.0284424331,0.04838907719,-0.03091541305,0.005241951905,1
0.0284424331,0.050359115,-0.03523979709,0.0007109201979,1
0.0284424331,0.05232915282,-0.02681750804,0.001784331398,1
0.0284424331,0.05429919064,-0.02098040283,0.001324379002,1
0.0284424331,0.05626922846,-0.01637014002,0.0006714473711,1
0.0284424331,0.05823927,-0.01550079789,0.000853824371,1
0.0284424331,0.06020930782,-0.01404320914,0.002729800064,1
0.0284424331,0.06217934564,-0.01522000134,0.006855656393,1
0.0284424331,0.06414938718,-0.01366805192,0.004927405622,1
0.0284424331,0.066119425,-0.01973541826,0.006626298185,1
0.0284424331,0.06808946282,-0.03662118688,0.01145299803,1
0.0284424331,0.07005950063,-0.04806798324,0.01032171957,1
0.0284424331,0.07202953845,-0.05704262108,0.007127593737,1
0.0284424331,0.07399957627,-0.05414058268,0.002056364436,1
0.0284424331,0.07596961409,-0.05206259713,-0.0007177705411,1
0.0284424331,0.07793965936,-0.05028015748,0.007278032135,1
0.0284424331,0.07990969718,-0.05173336342,0.005670404527,1
0.0284424331,0.08187973499,-0.05484708026,0.004870636389,1
0.0284424331,0.08384977281,-0.05883934349,0.004528889433,1
0.0284424331,0.08581981063,-0.05332005396,0.005408681929,1
0.0284424331,0.08778984845,-0.04401686043,0.009289896116,1
0.0284424331,0.08975988626,-0.04063799605,0.008023315109,1
