x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.02647239529,0.04838907719,-0.0253909044,-0.02388702333,2
0.02647239529,0.050359115,-0.03079072572,-0.02767165378,1
0.02647239529,0.05232915282,-0.00723798899,-0.009936561808,1
0.02647239529,0.05429919064,-0.01387937181,-0.01110451482,1
0.02647239529,0.05626922846,-0.01629970036,-0.01503549051,1
0.02647239529,0.05823927,-0.02519773133,-0.01354192197,2
0.02647239529,0.06020930782,-0.03265931457,-0.01312632021,1
0.02647239529,0.06217934564,-0.03258065507,-0.01710967161,1
0.02647239529,0.06414938718,-0.02558000758,-0.009810472839,1
0.02647239529,0.066119425,-0.03142806515,-0.01492809132,1
0.02647239529,0.06808946282,-0.03375284374,-0.00869266782,1
0.02647239529,0.07005950063,-0.04217484966,-0.007610221393,2
0.02647239529,0.07202953845,-0.04781999066,-0.002664543921,1
0.02647239529,0.07399957627,-0.05116394162,-0.007283358835,1
0.02647239529,0.07596961409,-0.05272468179,-0.005181449931,1
0.02647239529,0.07793965936,-0.05760638043,-0.005238575395,1
0.02647239529,0.07990969718,-0.0569774881,-0.002599262632,1
0.02647239529,0.08187973499,-0.0593791306,0.001708869124,1
0.02647239529,0.08384977281,-0.06085295603,0.003929566592,1
0.02647239529,0.08581981063,-0.05651232973,1.136029277e-05,1
0.02647239529,0.08778984845,-0.04484736919,-0.003754633712,1
0.02647239529,0.08975988626,-0.03991000727,0.0005116526736,1
0.02647239529,0.09172992408,-0.03524721041,-0.01085603703,1
0.02647239529,0.0936999619,-0.03396344557,-0.01385799516,1
0.02647239529,0.09567000717,-0.02956215851,-0.01360132266,1
0.02647239529,0.09764004499,-0.02583816089,-0.0100501664,1
0.02647239529,0.09961008281,-0.02852694504,-0.0099977348,1
0.02647239529,0.1015801206,-0.03402277455,-0.009000808001,1
0.02647239529,0.1035501584,-0.03666209802,-0.001621882431,1
0.02647239529,0.1055201963,-0.02957251109,-0.004231771454,1
0.02647239529,0.1074902341,-0.02234339155,-0.01199983712,1
0.02647239529,0.1094602719,-0.01827495359,-0.01542758942,1
0.02647239529,0.1114303172,-0.02025214955,-0.01044206973,1
0.02647239529,0.113400355,-0.01382119767,-0.002659598365,1
0.02647239529,0.1153703928,-0.01034886017,-0.00466330722,1
0.02647239529,0.1173404306,-0.00206299196,-0.004215333611,1
0.0284424331,0.04838907719,-0.01999108307,-0.02010239474,2
0.0284424331,0.050359115,-0.01280788798,-0.01722166501,1
0.0284424331,0.05232915282,-0.009322563186,-0.008096273057,1
0.0284424331,0.05429919064,-0.01145951916,-0.006526032463,1
0.0284424331,0.05626922846,-0.01633975655,-0.00835310854,1
0.0284424331,0.05823927,-0.02663417719,-0.01246395614,1
0.0284424331,0.06020930782,-0.03682641312,-0.01313175727,1
0.0284424331,0.06217934564,-0.03119536303,-0.01085808408,1
0.0284424331,0.06414938718,-0.02679395489,-0.009047137573,1
0.0284424331,0.066119425,-0.0291524101,-0.01166839898,1
0.0284424331,0.06808946282,-0.03907205164,-0.01007110812,1
0.0284424331,0.07005950063,-0.04495172203,-0.01147345267,1
0.0284424331,0.07202953845,-0.04595110193,-0.01233609673,1
0.0284424331,0.07399957627,-0.04533153772,-0.01283192448,1
0.0284424331,0.07596961409,-0.05105708539,-0.008374548517,1
0.0284424331,0.07793965936,-0.06305224448,-0.005019367207,1
0.0284424331,0.07990969718,-0.06248566136,-0.003456139937,1
