x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.02647239529,0.04838907719,-0.01829188317,0.009799132124,2
0.02647239529,0.050359115,-0.02132525481,0.01152408775,3
0.02647239529,0.05232915282,-0.02993847989,-0.004687951412,1
0.02647239529,0.05429919064,-0.03364300355,-0.001785870874,1
0.02647239529,0.05626922846,-0.03376563266,-0.003026865888,1
0.02647239529,0.05823927,-0.03406569734,0.002735163085,1
0.02647239529,0.06020930782,-0.03901246563,0.007050022483,1
0.02647239529,0.06217934564,-0.04640733078,0.003997566178,1
0.02647239529,0.06414938718,-0.04766610265,-0.01070139278,1
0.02647239529,0.066119425,-0.05073855072,-0.01459032763,1
0.02647239529,0.06808946282,-0.05397324264,-0.008138396777,1
0.02647239529,0.07005950063,-0.06070263684,-0.0051045008,1
0.02647239529,0.07202953845,-0.0636325404,-0.002290714765,1
0.02647239529,0.07399957627,-0.06196596846,-0.001502367319,1
0.02647239529,0.07596961409,-0.05830731988,-0.00263201585,1
0.02647239529,0.07793965936,-0.05868988857,-0.01228993852,1
0.02647239529,0.07990969718,-0.06134561077,-0.006846579723,2
0.02647239529,0.08187973499,-0.06361116469,-0.001302001998,1
0.02647239529,0.08384977281,-0.05868265405,-0.005744724069,1
0.02647239529,0.08581981063,-0.05123632774,-0.009811935946,1
0.02647239529,0.08778984845,-0.04475034773,-0.01247151475,1
0.02647239529,0.08975988626,-0.04133057967,-0.01044468675,1
0.02647239529,0.09172992408,-0.03774705157,-0.0160892792,1
0.02647239529,0.0936999619,-0.03500521556,-0.01442703139,1
0.02647239529,0.09567000717,-0.03327035159,-0.005032483023,1
0.02647239529,0.09764004499,-0.02802120335,0.004119583406,1
0.02647239529,0.09961008281,-0.0295342207,0.0008027919685,1
0.02647239529,0.1015801206,-0.03484145179,-0.001088088262,1
0.02647239529,0.1035501584,-0.03429750726,-0.003380569164,1
0.02647239529,0.1055201963,-0.02528083511,-0.003682490671,1
0.02647239529,0.1074902341,-0.0217439346,-0.001591821085,1
0.02647239529,0.1094602719,-0.02785800025,0.0002106650063,1
0.02647239529,0.1114303172,-0.03034342639,-0.001838399796,1
0.02647239529,0.113400355,-0.02713719755,-0.001466115704,1
0.02647239529,0.1153703928,-0.02468761243,0.000935595308,1
0.02647239529,0.1173404306,-0.02086103335,0.0003443633323,2
0.0284424331,0.04838907719,-0.0152585106,0.008074176498,1
0.0284424331,0.050359115,-0.02874545939,0.008025412448,1
0.0284424331,0.05232915282,-0.0346211642,0.008564483374,1
0.0284424331,0.05429919064,-0.03893647343,0.009973457083,1
0.0284424331,0.05626922846,-0.03934593499,-0.002427884145,1
0.0284424331,0.05823927,-0.04103915766,-0.001072225976,1
0.0284424331,0.06020930782,-0.04316103831,-0.00105829176,1
0.0284424331,0.06217934564,-0.04652960971,-0.005537908524,1
0.0284424331,0.06414938718,-0.04977282509,-0.01080836635,1
0.0284424331,0.066119425,-0.04735904559,-0.009826336987,1
0.0284424331,0.06808946282,-0.05036523938,-0.005032738205,1
0.0284424331,0.07005950063,-0.05478749052,-0.003855608171,1
0.0284424331,0.07202953845,-0.05602381006,0.0009151514969,1
0.0284424331,0.07399957627,-0.05646009371,0.000927941408,1
0.0284424331,0.07596961409,-0.05454642326,-0.002845486626,1
0.0284424331,0.07793965936,-0.05949410796,-0.00425651297,1
0.0284424331,0.07990969718,-0.06173576787,-0.00694779912,1
0.0284424331,0.08187973499,-0.06348041445,-0.007646166719,1
0.0284424331,0.08384977281,-0.04375246167,0.001173610101,3
0.0284424331,0.08581981063,-0.05064057186,-0.004521236289,1
0.0284424331,0.08778984845,-0.04381886125,-0.003117796732,1
0.0284424331,0.08975988626,-0.04169312865,-0.006881799549,1
0.0284424331,0.09172992408,-0.03963419795,-0.01136752963,1
0.0284424331,0.0936999619,-0.03453916311,-0.01312774885,1
0.0284424331,0.09567000717,-0.03189311549,-0.006473073736,1
0.0284424331,0.09764004499,-0.03002086841,0.001489380375,1
0.0284424331,0.09961008281,-0.02840012312,-0.003744592192,1
0.0284424331,0.1015801206,-0.02743161842,-0.004252903629,1
