x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.02647239529,0.04838907719,-0.01949460804,0.01532141678,2
0.02647239529,0.050359115,-0.0138769662,0.01945952885,2
0.02647239529,0.05232915282,-0.005592346657,0.02588895708,1
0.02647239529,0.05429919064,-0.004640479572,0.02325804345,1
0.02647239529,0.05626922846,-0.01400278229,0.01648592204,1
0.02647239529,0.05823927,-0.02535877563,0.01192508638,1
0.02647239529,0.06020930782,-0.02650250122,0.004228460602,1
0.02647239529,0.06217934564,-0.03431817517,0.002611871343,1
0.02647239529,0.06414938718,-0.04078401998,-0.0003448622592,1
0.02647239529,0.066119425,-0.03684902564,-0.000972792157,1
0.02647239529,0.06808946282,-0.02494931407,0.00438717287,1
0.02647239529,0.07005950063,-0.02962336689,0.006772392429,1
0.02647239529,0.07202953845,-0.04068565741,0.004245069809,1
0.02647239529,0.07399957627,-0.04845320433,-0.003025831655,2
0.02647239529,0.07596961409,-0.05329669267,-0.009331483394,1
0.02647239529,0.07793965936,-0.05289478973,-0.01322833635,1
0.02647239529,0.07990969718,-0.04655652866,-0.009346159175,1
0.02647239529,0.08187973499,-0.04112835974,-0.004909256473,2
0.02647239529,0.08384977281,-0.03691437095,-0.002126340289,2
0.02647239529,0.08581981063,-0.03495291993,6.234726607e-05,2
0.02647239529,0.08778984845,-0.03441208974,0.000746578211,1
0.02647239529,0.08975988626,-0.03615157306,0.005620351061,1
0.02647239529,0.09172992408,-0.03613826632,0.00770517718,1
0.02647239529,0.0936999619,-0.03595469147,0.005219462328,1
0.02647239529,0.09567000717,-0.03302165866,0.004250384402,1
0.02647239529,0.09764004499,-0.03291619569,0.006450601853,2
0.02647239529,0.09961008281,-0.03372805193,0.007815971971,1
0.02647239529,0.1015801206,-0.03805209696,0.009676086716,1
0.02647239529,0.1035501584,-0.03171504289,0.007783682086,1
0.02647239529,0.1055201963,-0.02329838648,0.006581945345,1
0.02647239529,0.1074902341,-0.02663312294,0.01062144153,1
0.02647239529,0.1094602719,-0.02577731386,0.01400248986,1
0.02647239529,0.1114303172,-0.03034983203,0.01097069867,1
0.02647239529,0.113400355,-0.02951069921,0.01453104243,1
0.02647239529,0.1153703928,-0.0312103983,0.01112588495,1
0.02647239529,0.1173404306,-0.02185618505,0.006415420678,1
0.0284424331,0.04838907719,-0.02511224896,0.01118330285,1
0.0284424331,0.050359115,-0.01654394343,0.01716821641,1
0.0284424331,0.05232915282,-0.01605258137,0.01612835564,1
0.0284424331,0.05429919064,-0.01634350419,0.01562855393,1
0.0284424331,0.05626922846,-0.01384776644,0.01332680881,1
0.0284424331,0.05823927,-0.01583194174,0.009104158729,1
0.0284424331,0.06020930782,-0.02033930831,0.005616840906,1
0.0284424331,0.06217934564,-0.02505640127,0.009108851664,1
0.0284424331,0.06414938718,-0.02976491861,0.005924602039,1
0.0284424331,0.066119425,-0.03173547238,-0.0002723079524,1
0.0284424331,0.06808946282,-0.03038236126,-0.0009907102212,1
0.0284424331,0.07005950063,-0.03677821159,-0.001714069978,1
0.0284424331,0.07202953845,-0.0474339202,-0.004546364769,1
0.0284424331,0.07399957627,-0.05137726292,-0.003991080914,2
0.0284424331,0.07596961409,-0.0551408194,-0.003765525995,1
0.0284424331,0.07793965936,-0.05268052965,-0.006227365229,1
0.0284424331,0.07990969718,-0.04626055062,-0.006678560283,1
0.0284424331,0.08187973499,-0.03991417587,-0.00325526949,1
0.0284424331,0.08384977281,-0.03466182947,-0.001532111783,1
0.0284424331,0.08581981063,-0.03353230283,0.001566804014,1
0.0284424331,0.08778984845,-0.03425974026,0.00312832091,1
0.0284424331,0.08975988626,-0.03687764332,0.00273775612,1
0.0284424331,0.09172992408,-0.03833431378,0.003534078598,1
0.0284424331,0.0936999619,-0.03823833913,0.006479845848,1
0.0284424331,0.09567000717,-0.03534664959,0.007380119525,1
0.0284424331,0.09764004499,-0.03199887648,0.007285449654,1
0.0284424331,0.09961008281,-0.03190388903,0.009657124057,1
0.0284424331,0.1015801206,-0.03368728235,0.01304882579,1
0.0284424331,0.1035501584,-0.03185519949,0.01222256385,1
0.0284424331,0.1055201963,-0.0280870311,0.01159852371,1
0.0284424331,0.1074902341,-0.02948545665,0.0155008724,1
0.0284424331,0.1094602719,-0.02969963104,0.0187190026,1
0.0284424331,0.1114303172,-0.0288019646,0.01573350653,1
0.0284424331,0.113400355,-0.02862892114,0.02614516765,1
0.0284424331,0.1153703928,-0.02558414824,0.01899141259,1
0.0284424331,0.1173404306,-0.01770615391,0.008507640101,1
0.03041247278,0.04838907719,-0.00134898175,0.006984709762,1
0.03041247278,0.050359115,-0.01282362919,0.0136453677,1
0.03041247278,0.05232915282,-0.02325004898,0.01152680442,1
0.03041247278,0.05429919064,-0.02229916304,0.0111402655,1
0.03041247278,0.05626922846,-0.01324345078,0.01059959736,1
0.03041247278,0.05823927,-0.01247478649,0.008728347719,1
0.03041247278,0.06020930782,-0.01460460946,0.007803217974,1
0.03041247278,0.06217934564,-0.02090561576,0.008741897531,1
0.03041247278,0.06414938718,-0.02724638022,0.008752079681,1
0.03041247278,0.066119425,-0.029553717,0.004278192762,1
0.03041247278,0.06808946282,-0.03300021589,0.001650166232,1
0.03041247278,0.07005950063,-0.04135362059,-0.003136924934,1
0.03041247278,0.07202953845,-0.04787877947,-0.005736459978,1
0.03041247278,0.07399957627,-0.05448111892,-0.004626601934,1
